commenter,comment,commenter_profile_url,like_count,reply_parent_id,date_published,title,link,source,cleaned_text,video_id
@JoeySeyer,"then if manila gets flooded again, manila will be prioritized?",http://www.youtube.com/@JoeySeyer,0,,2025-11-07T10:00:23Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,"then if manila gets flooded again, manila will be prioritized?",aJkORsfAAW0
@ThirdyRodriguez-e5c,wag unahin ang davao,http://www.youtube.com/@ThirdyRodriguez-e5c,2,,2025-11-07T08:30:59Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,wag unahin ang davao,aJkORsfAAW0
@onefootedkuracha27,Isabay nu na ang REFORESTATION dahil ang mga kalbong bundok maplaflatten tuwing uulan at siempre mauulit at mauulit yn at masisira yn mga structures. PASARA NA YN MGA MINAHAN DIYAN,http://www.youtube.com/@onefootedkuracha27,3,,2025-11-07T08:10:59Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Isabay nu na ang REFORESTATION dahil ang mga kalbong bundok maplaflatten tuwing uulan at siempre mauulit at mauulit yn at masisira yn mga structures. PASARA NA YN MGA MINAHAN DIYAN,aJkORsfAAW0
@archbarcia2571,Epekto na yan ng pangungurakot sa flood control projects 😡,http://www.youtube.com/@archbarcia2571,2,,2025-11-07T04:35:45Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Epekto na yan ng pangungurakot sa flood control projects,aJkORsfAAW0
@thraxnix480,"Hold the flood control projects all across the Philippines and don't wait until a typhoon strikes, how about that?",http://www.youtube.com/@thraxnix480,0,,2025-11-07T02:41:12Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,"Hold the flood control projects all across the Philippines and don't wait until a typhoon strikes, how about that?",aJkORsfAAW0
@gfabie4901,Huli na ang lahat for the 100 or more killed,http://www.youtube.com/@gfabie4901,0,,2025-11-07T02:11:10Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Huli na ang lahat for the 100 or more killed,aJkORsfAAW0
@waynemaceda-e2e,Yan ang bunga ng corruption.,http://www.youtube.com/@waynemaceda-e2e,0,,2025-11-07T01:44:15Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Yan ang bunga ng corruption.,aJkORsfAAW0
@markjosephandeo7617,Pati ba DENR ipapakulong mo?,http://www.youtube.com/@markjosephandeo7617,0,,2025-11-07T00:08:28Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Pati ba DENR ipapakulong mo?,aJkORsfAAW0
@jomariporquez6249,Patayin na mga corrupt 🙏🏻,http://www.youtube.com/@jomariporquez6249,0,,2025-11-06T21:06:06Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Patayin na mga corrupt,aJkORsfAAW0
@Tangga1boy01,26B wasnnot only for the last 3 years but its started in 2019.,http://www.youtube.com/@Tangga1boy01,0,,2025-11-06T20:59:17Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,26B wasnnot only for the last 3 years but its started in 2019.,aJkORsfAAW0
@florecilandoy4571,doon sa ILOCOS FLOOD CONTROL PROJECT IMBISTIGAHAN DIN NINYO DAMI NINYO PALUSOT,http://www.youtube.com/@florecilandoy4571,0,,2025-11-06T17:55:59Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,doon sa ILOCOS FLOOD CONTROL PROJECT IMBISTIGAHAN DIN NINYO DAMI NINYO PALUSOT,aJkORsfAAW0
@MarkNoval-e4v6y,Paano to Duterte pa to ang flood control project,http://www.youtube.com/@MarkNoval-e4v6y,0,,2025-11-06T16:56:46Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Paano to Duterte pa to ang flood control project,aJkORsfAAW0
@lettermaniac1,"Look at the devastation in Cebu, man, its like an aftermath of a nuclear  bomb explosion. This is different and terrible, terrible devastation on the ground. You will be stunned to see even heavy buldoze rock 🪨 were carried by strong flood (water) current into the town, streets, and neighborhood. And watch out for some landslide because if those heavy rocks 🪨 came down and carried by flashflood, it must have been came from the hills and mountain.
Alike from the many houses 🏠 that has been destroyed, cars, properties, the mud had made it worst for the people to act. Vince, you should send as many heavy equipments in that area. Most people there will be mentally and physically exhausted. Because they don't know what to do because it is traumatizing and shocking for them. My prayers to our fellow kababayan. 
While, the President recently  declared a national calamity 🇵🇭, we can asked other nations to send help as well. And president BBM shoukd call and mobilize the national army or the national guard bring their heavy equipments and thousands of armies for cleaning up.
I  know what your main purposed there is to look upon on those flood-control and ghost projects that resulted into all of this. But mainly, we need to help the residents and the whole city and towns first that has been heavily affected to clean up and starting to worked on their lives whatever they needed to do immediatelly. God bless

https://youtube.com/watch?v=0W4XBg2BAWU&si=Iye_OSt4LRiPQ8hM",http://www.youtube.com/@lettermaniac1,0,,2025-11-06T16:20:41Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,"Look at the devastation in Cebu, man, its like an aftermath of a nuclear bomb explosion. This is different and terrible, terrible devastation on the ground. You will be stunned to see even heavy buldoze rock were carried by strong flood (water) current into the town, streets, and neighborhood. And watch out for some landslide because if those heavy rocks came down and carried by flashflood, it must have been came from the hills and mountain. Alike from the many houses that has been destroyed, cars, properties, the mud had made it worst for the people to act. Vince, you should send as many heavy equipments in that area. Most people there will be mentally and physically exhausted. Because they don't know what to do because it is traumatizing and shocking for them. My prayers to our fellow kababayan. While, the President recently declared a national calamity , we can asked other nations to send help as well. And president BBM shoukd call and mobilize the national army or the national guard bring their heavy equipments and thousands of armies for cleaning up. I know what your main purposed there is to look upon on those flood-control and ghost projects that resulted into all of this. But mainly, we need to help the residents and the whole city and towns first that has been heavily affected to clean up and starting to worked on their lives whatever they needed to do immediatelly. God bless",aJkORsfAAW0
@Apocalypse5784,"To fix all your issues with Flood Controls, PBBM need to reach out with Netherlands and ask for help and advice who have done their Flood Control for Centuries.  Do not hire Chinese or Filipinos. Who does not have any experiences plus they will cheat and steal. 
God is in control! 🙏",http://www.youtube.com/@Apocalypse5784,1,,2025-11-06T16:01:32Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,"To fix all your issues with Flood Controls, PBBM need to reach out with Netherlands and ask for help and advice who have done their Flood Control for Centuries. Do not hire Chinese or Filipinos. Who does not have any experiences plus they will cheat and steal. God is in control!",aJkORsfAAW0
@lettermaniac1,"Look at the devastation in Cebu, man, its like an aftermath of a nuclear  bomb explosion. This is different and terrible, terrible devastation on the ground. You will be stunned to see even heavy buldoze rock 🪨 were carried by strong flood (water) current into the town, streets, and neighborhood. And watch out for some landslide because if those heavy rocks 🪨 came down and carried by flashflood, it must have been came from the hills and mountain.
Alike from the many houses 🏠 that has been destroyed, cars, properties, the mud had made it worst for the people to act. Vince, you should send as many heavy equipments in that area. Most people there will be mentally and physically exhausted. Because they don't know what to do because it is traumatizing and shocking for them. My prayers to our fellow kababayan. 
While, the President recently  declared a national calamity 🇵🇭, we can asked other nations to send help as well. 
I  know what your main purposed there is to look upon on those flood-control and ghost projects that resulted into all of this. But mainly, we need to help the residents and the whole city and towns first that has been heavily affected to clean up and starting to worked on their lives whatever they needed to do immediatelly. God bless

https://youtube.com/watch?v=0W4XBg2BAWU&si=Iye_OSt4LRiPQ8hM",http://www.youtube.com/@lettermaniac1,0,,2025-11-06T15:56:55Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,"Look at the devastation in Cebu, man, its like an aftermath of a nuclear bomb explosion. This is different and terrible, terrible devastation on the ground. You will be stunned to see even heavy buldoze rock were carried by strong flood (water) current into the town, streets, and neighborhood. And watch out for some landslide because if those heavy rocks came down and carried by flashflood, it must have been came from the hills and mountain. Alike from the many houses that has been destroyed, cars, properties, the mud had made it worst for the people to act. Vince, you should send as many heavy equipments in that area. Most people there will be mentally and physically exhausted. Because they don't know what to do because it is traumatizing and shocking for them. My prayers to our fellow kababayan. While, the President recently declared a national calamity , we can asked other nations to send help as well. I know what your main purposed there is to look upon on those flood-control and ghost projects that resulted into all of this. But mainly, we need to help the residents and the whole city and towns first that has been heavily affected to clean up and starting to worked on their lives whatever they needed to do immediatelly. God bless",aJkORsfAAW0
@CesarLuceno-c4o,"Sec dizon huwag lang puros managot maniwala lang kami pag may nakulong na ang tagal munang sinasabi wala namang nanagot patunayan mo para maniwala kami sayo huwag lang puros salita!!
Pilipino talaga basta pera hindi mo mapagkatiwalaan dapat tutukan ang mga pinoy dahil basta pera huhudasin nila kawawa ang mga mahihirap sa bayan👎👎👎👎",http://www.youtube.com/@CesarLuceno-c4o,0,,2025-11-06T15:35:07Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Sec dizon huwag lang puros managot maniwala lang kami pag may nakulong na ang tagal munang sinasabi wala namang nanagot patunayan mo para maniwala kami sayo huwag lang puros salita!! Pilipino talaga basta pera hindi mo mapagkatiwalaan dapat tutukan ang mga pinoy dahil basta pera huhudasin nila kawawa ang mga mahihirap sa bayan,aJkORsfAAW0
@raddgaming9969,Prioritize pero walang mkukulong ano ba ito lokohan? o garapalang panloloko? BUdol Scam government official cause of corrupt governmetn sabi pa ng mga Foreigner Extremely Corrupt si BBM mahiya nman kayo sa buong Mundo sirang sira na ang gobyero ni Bangag.,http://www.youtube.com/@raddgaming9969,0,,2025-11-06T14:23:59Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Prioritize pero walang mkukulong ano ba ito lokohan? o garapalang panloloko? BUdol Scam government official cause of corrupt governmetn sabi pa ng mga Foreigner Extremely Corrupt si BBM mahiya nman kayo sa buong Mundo sirang sira na ang gobyero ni Bangag.,aJkORsfAAW0
@myklacson6764,"pag may nagbaha ulit sa susunod na bagyo un naman ang priority, style nyo bulok. no need to prioritized, all should be implemented properly",http://www.youtube.com/@myklacson6764,0,,2025-11-06T13:49:41Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,"pag may nagbaha ulit sa susunod na bagyo un naman ang priority, style nyo bulok. no need to prioritized, all should be implemented properly",aJkORsfAAW0
@ChristopherDeGuia-k8k,Kasalanan lahat ng mga korap kaya ngyari yan bitayin mga ayup na yan!,http://www.youtube.com/@ChristopherDeGuia-k8k,0,,2025-11-06T13:09:24Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Kasalanan lahat ng mga korap kaya ngyari yan bitayin mga ayup na yan!,aJkORsfAAW0
@HuangHwei,2019 Duterte Legacy,http://www.youtube.com/@HuangHwei,1,,2025-11-06T12:59:29Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,2019 Duterte Legacy,aJkORsfAAW0
@Liz-sc3np,lawyer was right though. Who ever shots Co would be a national hero,http://www.youtube.com/@Liz-sc3np,0,,2025-11-06T12:32:01Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,lawyer was right though. Who ever shots Co would be a national hero,aJkORsfAAW0
@tarziq,Ano ba goal ng flood control projects? Prevent floods or mitigate flood effects. 1 layer lang ba defence nila sa flooding?,http://www.youtube.com/@tarziq,4,,2025-11-06T12:28:55Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,Ano ba goal ng flood control projects? Prevent floods or mitigate flood effects. 1 layer lang ba defence nila sa flooding?,aJkORsfAAW0
@markroxas567,"Sana naman iyong bahay kung nasaan si bongbong marcos at sina romualdez, zaldy co, chua, abante atbp sangkot sa corruption ang bahain at bagyohin ang lugar kung saan sila andon",http://www.youtube.com/@markroxas567,1,,2025-11-06T12:26:54Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,"Sana naman iyong bahay kung nasaan si bongbong marcos at sina romualdez, zaldy co, chua, abante atbp sangkot sa corruption ang bahain at bagyohin ang lugar kung saan sila andon",aJkORsfAAW0
@djskeedledoo,laging bulok eroplano at helicopters ng Phil Airforce. Hilig sa refurbished. Hilig sa pinaglumaan.,http://www.youtube.com/@djskeedledoo,0,,2025-11-06T12:01:01Z,DPWH Sec. Dizon: Flood control projects in Cebu will be prioritized | ANC,https://www.youtube.com/watch?v=aJkORsfAAW0,youtube,laging bulok eroplano at helicopters ng Phil Airforce. Hilig sa refurbished. Hilig sa pinaglumaan.,aJkORsfAAW0
